"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[41]",4,"2022-06-17 08:33:17,612","2022-06-17 08:33:38,925","serv3","transport",false,"2022-06-17 08:33:19,816","2022-06-17 08:33:39,055","rht-008","2022-06-17 08:33:40,007","2022-06-17 08:33:40,534","rhm-010","2022-06-17 08:33:43,682","2022-06-17 08:33:44,555"
"productHolon[3070]",102,"2022-06-17 08:33:25,378","2022-06-17 08:33:40,263","serv2","transport",false,"2022-06-17 08:33:34,103","2022-06-17 08:33:40,916","rht-008","2022-06-17 08:33:41,995","2022-06-17 08:33:42,990","rhm-004","2022-06-17 08:33:44,205","2022-06-17 08:33:45,125"
"productHolon[792]",260,"2022-06-17 08:33:31,701","2022-06-17 08:33:39,198","serv1","transport",false,"2022-06-17 08:33:36,821","2022-06-17 08:33:39,517","rht-007","2022-06-17 08:33:41,512","2022-06-17 08:33:42,085","rhm-007","2022-06-17 08:33:44,456","2022-06-17 08:33:45,126"
"productHolon[1790]",105,"2022-06-17 08:33:25,393","2022-06-17 08:33:41,592","serv3","transport",false,"2022-06-17 08:33:34,207","2022-06-17 08:33:43,437","rht-004","2022-06-17 08:33:44,202","2022-06-17 08:33:44,742","rhm-008","2022-06-17 08:33:45,645","2022-06-17 08:33:46,057"
"productHolon[233]",207,"2022-06-17 08:33:28,680","2022-06-17 08:33:42,120","serv1","transport",false,"2022-06-17 08:33:41,476","2022-06-17 08:33:42,625","rht-002","2022-06-17 08:33:42,957","2022-06-17 08:33:43,368","rhm-001","2022-06-17 08:33:45,164","2022-06-17 08:33:46,058"
"productHolon[2550]",239,"2022-06-17 08:33:30,668","2022-06-17 08:33:41,125","serv3","transport",false,"2022-06-17 08:33:39,481","2022-06-17 08:33:41,519","rht-003","2022-06-17 08:33:41,995","2022-06-17 08:33:43,368","rhm-006","2022-06-17 08:33:45,645","2022-06-17 08:33:46,124"
"productHolon[2507]",276,"2022-06-17 08:33:33,135","2022-06-17 08:33:41,684","serv1","transport",false,"2022-06-17 08:33:38,817","2022-06-17 08:33:43,375","rht-007","2022-06-17 08:33:44,095","2022-06-17 08:33:44,556","rhm-003","2022-06-17 08:33:45,875","2022-06-17 08:33:46,339"
"productHolon[34]",3,"2022-06-17 08:33:17,571","2022-06-17 08:33:42,448","serv3","transport",false,"2022-06-17 08:33:42,345","2022-06-17 08:33:43,908","rht-005","2022-06-17 08:33:44,604","2022-06-17 08:33:44,965","rhm-004","2022-06-17 08:33:46,577","2022-06-17 08:33:46,905"
"productHolon[689]",54,"2022-06-17 08:33:22,314","2022-06-17 08:33:43,630","serv1","transport",false,"2022-06-17 08:33:43,592","2022-06-17 08:33:44,966","rht-002","2022-06-17 08:33:45,786","2022-06-17 08:33:46,233","rhm-010","2022-06-17 08:33:46,610","2022-06-17 08:33:47,099"
"productHolon[331]",149,"2022-06-17 08:33:26,514","2022-06-17 08:33:45,345","serv3","transport",false,"2022-06-17 08:33:44,093","2022-06-17 08:33:45,489","rht-007","2022-06-17 08:33:45,880","2022-06-17 08:33:46,233","rhm-002","2022-06-17 08:33:47,290","2022-06-17 08:33:47,754"
"productHolon[80]",255,"2022-06-17 08:33:31,513","2022-06-17 08:33:41,681","serv2","transport",false,"2022-06-17 08:33:39,197","2022-06-17 08:33:45,341","rht-005","2022-06-17 08:33:46,652","2022-06-17 08:33:46,675","rhm-005","2022-06-17 08:33:47,601","2022-06-17 08:33:48,005"
"productHolon[548]",315,"2022-06-17 08:33:38,065","2022-06-17 08:33:42,792","serv2","transport",false,"2022-06-17 08:33:42,377","2022-06-17 08:33:43,377","rht-010","2022-06-17 08:33:44,561","2022-06-17 08:33:45,203","rhm-007","2022-06-17 08:33:46,908","2022-06-17 08:33:48,103"
"productHolon[2449]",145,"2022-06-17 08:33:26,497","2022-06-17 08:33:40,953","serv1","transport",false,"2022-06-17 08:33:34,318","2022-06-17 08:33:42,566","rht-001","2022-06-17 08:33:43,203","2022-06-17 08:33:44,062","rhm-006","2022-06-17 08:33:47,788","2022-06-17 08:33:48,205"
"productHolon[1061]",157,"2022-06-17 08:33:26,605","2022-06-17 08:33:41,877","serv1","transport",false,"2022-06-17 08:33:41,634","2022-06-17 08:33:43,939","rht-003","2022-06-17 08:33:44,491","2022-06-17 08:33:45,353","rhm-008","2022-06-17 08:33:47,789","2022-06-17 08:33:48,268"
"productHolon[2318]",101,"2022-06-17 08:33:25,280","2022-06-17 08:33:41,110","serv2","transport",false,"2022-06-17 08:33:37,043","2022-06-17 08:33:44,095","rht-008","2022-06-17 08:33:44,870","2022-06-17 08:33:45,639","rhm-001","2022-06-17 08:33:48,421","2022-06-17 08:33:48,882"
"productHolon[2038]",225,"2022-06-17 08:33:29,894","2022-06-17 08:33:41,596","serv1","transport",false,"2022-06-17 08:33:40,022","2022-06-17 08:33:43,808","rht-006","2022-06-17 08:33:44,492","2022-06-17 08:33:44,677","rhm-004","2022-06-17 08:33:49,066","2022-06-17 08:33:49,101"
"productHolon[1558]",273,"2022-06-17 08:33:32,937","2022-06-17 08:33:41,751","serv2","transport",false,"2022-06-17 08:33:33,336","2022-06-17 08:33:46,393","rht-008","2022-06-17 08:33:47,043","2022-06-17 08:33:47,130","rhm-002","2022-06-17 08:33:49,065","2022-06-17 08:33:49,397"
"productHolon[2010]",285,"2022-06-17 08:33:33,917","2022-06-17 08:33:42,183","serv2","transport",false,"2022-06-17 08:33:41,297","2022-06-17 08:33:45,789","rht-004","2022-06-17 08:33:46,652","2022-06-17 08:33:47,323","rhm-010","2022-06-17 08:33:49,099","2022-06-17 08:33:50,203"
"productHolon[833]",36,"2022-06-17 08:33:20,884","2022-06-17 08:33:44,290","serv2","transport",false,"2022-06-17 08:33:43,815","2022-06-17 08:33:44,806","rht-001","2022-06-17 08:33:45,933","2022-06-17 08:33:46,651","rhm-008","2022-06-17 08:33:49,623","2022-06-17 08:33:50,289"
"productHolon[2211]",146,"2022-06-17 08:33:26,498","2022-06-17 08:33:45,244","serv3","transport",false,"2022-06-17 08:33:44,802","2022-06-17 08:33:46,184","rht-010","2022-06-17 08:33:46,765","2022-06-17 08:33:47,224","rhm-005","2022-06-17 08:33:49,622","2022-06-17 08:33:50,553"
"productHolon[1692]",329,"2022-06-17 08:33:39,808","2022-06-17 08:33:45,260","serv2","transport",false,"2022-06-17 08:33:45,009","2022-06-17 08:33:47,005","rht-007","2022-06-17 08:33:47,400","2022-06-17 08:33:48,009","rhm-006","2022-06-17 08:33:50,346","2022-06-17 08:33:50,554"
"productHolon[1056]",233,"2022-06-17 08:33:30,312","2022-06-17 08:33:44,934","serv3","transport",false,"2022-06-17 08:33:44,353","2022-06-17 08:33:46,333","rht-003","2022-06-17 08:33:48,556","2022-06-17 08:33:49,140","rhm-007","2022-06-17 08:33:50,453","2022-06-17 08:33:51,087"
"productHolon[2457]",264,"2022-06-17 08:33:31,903","2022-06-17 08:33:41,927","serv1","transport",false,"2022-06-17 08:33:41,648","2022-06-17 08:33:45,343","rht-006","2022-06-17 08:33:46,395","2022-06-17 08:33:47,006","rhm-002","2022-06-17 08:33:50,453","2022-06-17 08:33:51,087"
