"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[843]",290,"2022-06-17 13:53:47,080","2022-06-17 13:53:54,272","serv1","transport",false,"2022-06-17 13:53:54,047","2022-06-17 13:53:54,331","rht-006","2022-06-17 13:53:54,699","2022-06-17 13:53:54,949","rhm-008","2022-06-17 13:53:58,024","2022-06-17 13:53:58,242"
"productHolon[2597]",242,"2022-06-17 13:53:45,440","2022-06-17 13:53:55,532","serv1","transport",false,"2022-06-17 13:53:55,324","2022-06-17 13:53:55,564","rht-002","2022-06-17 13:53:56,352","2022-06-17 13:53:56,673","rhm-009","2022-06-17 13:53:57,931","2022-06-17 13:53:58,421"
"productHolon[2010]",63,"2022-06-17 13:53:40,618","2022-06-17 13:53:54,987","serv1","transport",false,"2022-06-17 13:53:53,650","2022-06-17 13:53:55,957","rht-007","2022-06-17 13:53:56,681","2022-06-17 13:53:56,784","rhm-007","2022-06-17 13:53:58,985","2022-06-17 13:53:59,597"
"productHolon[1024]",342,"2022-06-17 13:53:55,224","2022-06-17 13:53:56,174","serv2","transport",false,"2022-06-17 13:53:55,372","2022-06-17 13:53:57,029","rht-005","2022-06-17 13:53:57,547","2022-06-17 13:53:57,990","rhm-004","2022-06-17 13:53:58,986","2022-06-17 13:53:59,735"
"productHolon[693]",39,"2022-06-17 13:53:39,052","2022-06-17 13:53:57,581","serv1","transport",false,"2022-06-17 13:53:57,154","2022-06-17 13:53:57,629","rht-006","2022-06-17 13:53:58,176","2022-06-17 13:53:59,104","rhm-003","2022-06-17 13:53:59,815","2022-06-17 13:54:00,148"
"productHolon[1938]",346,"2022-06-17 13:53:56,141","2022-06-17 13:53:56,243","serv2","transport",false,"2022-06-17 13:53:56,144","2022-06-17 13:53:56,992","rht-001","2022-06-17 13:53:58,117","2022-06-17 13:53:58,551","rhm-010","2022-06-17 13:53:59,280","2022-06-17 13:54:00,178"
"productHolon[1917]",344,"2022-06-17 13:53:55,359","2022-06-17 13:53:55,676","serv3","transport",false,"2022-06-17 13:53:55,362","2022-06-17 13:53:56,000","rht-006","2022-06-17 13:53:56,614","2022-06-17 13:53:56,783","rhm-006","2022-06-17 13:53:58,985","2022-06-17 13:54:00,179"
"productHolon[838]",350,"2022-06-17 13:53:56,981","2022-06-17 13:53:57,027","serv2","transport",false,"2022-06-17 13:53:56,985","2022-06-17 13:53:57,030","rht-004","2022-06-17 13:53:58,117","2022-06-17 13:53:58,677","rhm-009","2022-06-17 13:54:00,031","2022-06-17 13:54:00,363"
"productHolon[993]",339,"2022-06-17 13:53:54,595","2022-06-17 13:53:54,980","serv2","transport",false,"2022-06-17 13:53:54,625","2022-06-17 13:53:56,909","rht-010","2022-06-17 13:53:57,548","2022-06-17 13:53:57,990","rhm-005","2022-06-17 13:53:59,969","2022-06-17 13:54:00,363"
"productHolon[1742]",200,"2022-06-17 13:53:43,328","2022-06-17 13:53:57,618","serv1","transport",false,"2022-06-17 13:53:57,318","2022-06-17 13:53:57,988","rht-009","2022-06-17 13:53:59,219","2022-06-17 13:53:59,274","rhm-001","2022-06-17 13:54:00,100","2022-06-17 13:54:00,398"
"productHolon[1262]",192,"2022-06-17 13:53:43,183","2022-06-17 13:53:58,675","serv1","transport",false,"2022-06-17 13:53:58,552","2022-06-17 13:53:59,269","rht-005","2022-06-17 13:53:59,887","2022-06-17 13:54:00,360","rhm-004","2022-06-17 13:54:00,838","2022-06-17 13:54:01,308"
"productHolon[2324]",343,"2022-06-17 13:53:55,291","2022-06-17 13:53:55,363","serv2","transport",false,"2022-06-17 13:53:55,294","2022-06-17 13:53:55,374","rht-009","2022-06-17 13:53:56,614","2022-06-17 13:53:57,116","rhm-006","2022-06-17 13:54:00,838","2022-06-17 13:54:01,309"
"productHolon[672]",338,"2022-06-17 13:53:53,961","2022-06-17 13:53:54,640","serv2","transport",false,"2022-06-17 13:53:53,963","2022-06-17 13:53:55,638","rht-008","2022-06-17 13:53:56,680","2022-06-17 13:53:56,879","rhm-007","2022-06-17 13:54:01,197","2022-06-17 13:54:01,961"
"productHolon[367]",187,"2022-06-17 13:53:42,962","2022-06-17 13:53:59,999","serv1","transport",false,"2022-06-17 13:53:59,910","2022-06-17 13:54:00,397","rht-008","2022-06-17 13:54:00,729","2022-06-17 13:54:00,992","rhm-002","2022-06-17 13:54:01,742","2022-06-17 13:54:01,962"
"productHolon[13]",347,"2022-06-17 13:53:56,376","2022-06-17 13:53:56,936","serv3","transport",false,"2022-06-17 13:53:56,675","2022-06-17 13:53:57,611","rht-007","2022-06-17 13:53:58,432","2022-06-17 13:53:58,984","rhm-010","2022-06-17 13:54:01,743","2022-06-17 13:54:02,137"
"productHolon[2115]",199,"2022-06-17 13:53:43,326","2022-06-17 13:53:56,246","serv1","transport",false,"2022-06-17 13:53:55,641","2022-06-17 13:53:57,903","rht-002","2022-06-17 13:53:59,245","2022-06-17 13:53:59,819","rhm-005","2022-06-17 13:54:01,628","2022-06-17 13:54:02,137"
