"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[697]",250,"2022-06-16 03:08:47,025","2022-06-16 03:08:47,203","serv3","transport",false,"2022-06-16 03:08:47,071","2022-06-16 03:08:47,613","rht-007","2022-06-16 03:08:47,941","2022-06-16 03:08:48,294","rhm-008","2022-06-16 03:08:49,118","2022-06-16 03:08:49,217"
"productHolon[1352]",76,"2022-06-16 03:08:30,923","2022-06-16 03:08:46,169","serv1","transport",false,"2022-06-16 03:08:46,086","2022-06-16 03:08:46,350","rht-006","2022-06-16 03:08:46,771","2022-06-16 03:08:47,020","rhm-006","2022-06-16 03:08:49,119","2022-06-16 03:08:49,351"
"productHolon[861]",254,"2022-06-16 03:08:48,306","","tr.warehouse","",true,"2022-06-16 03:08:48,410",,"rht-010","2022-06-16 03:08:49,259","2022-06-16 03:08:49,391",,,
"productHolon[1390]",82,"2022-06-16 03:08:31,399","2022-06-16 03:08:46,675","serv1","transport",false,"2022-06-16 03:08:46,573","2022-06-16 03:08:47,027","rht-009","2022-06-16 03:08:47,685","2022-06-16 03:08:48,041","rhm-007","2022-06-16 03:08:49,729","2022-06-16 03:08:49,888"
"productHolon[1263]",236,"2022-06-16 03:08:42,985","2022-06-16 03:08:43,845","serv2","transport",false,"2022-06-16 03:08:43,810","2022-06-16 03:08:47,208","rht-006","2022-06-16 03:08:47,685","2022-06-16 03:08:48,294","rhm-009","2022-06-16 03:08:49,728","2022-06-16 03:08:49,956"
"productHolon[1716]",248,"2022-06-16 03:08:46,351","2022-06-16 03:08:47,407","serv2","transport",false,"2022-06-16 03:08:47,066","2022-06-16 03:08:48,837","rht-006","2022-06-16 03:08:49,490","2022-06-16 03:08:49,855","rhm-010","2022-06-16 03:08:50,281","2022-06-16 03:08:50,728"
"productHolon[1187]",225,"2022-06-16 03:08:39,654","2022-06-16 03:08:46,336","serv2","transport",false,"2022-06-16 03:08:46,170","2022-06-16 03:08:47,374","rht-008","2022-06-16 03:08:47,941","2022-06-16 03:08:48,294","rhm-008","2022-06-16 03:08:50,207","2022-06-16 03:08:50,729"
"productHolon[576]",233,"2022-06-16 03:08:41,903","2022-06-16 03:08:47,611","serv2","transport",false,"2022-06-16 03:08:47,449","2022-06-16 03:08:48,893","rht-008","2022-06-16 03:08:49,490","2022-06-16 03:08:49,653","rhm-006","2022-06-16 03:08:50,666","2022-06-16 03:08:50,912"
"productHolon[1256]",245,"2022-06-16 03:08:46,018","2022-06-16 03:08:46,351","serv3","transport",false,"2022-06-16 03:08:46,335","2022-06-16 03:08:48,551","rht-010","2022-06-16 03:08:50,063","2022-06-16 03:08:50,732","rhm-009","2022-06-16 03:08:50,911","2022-06-16 03:08:51,127"
"productHolon[1023]",244,"2022-06-16 03:08:45,651","2022-06-16 03:08:47,908","serv2","transport",false,"2022-06-16 03:08:47,809","2022-06-16 03:08:48,880","rht-007","2022-06-16 03:08:49,489","2022-06-16 03:08:49,855","rhm-007","2022-06-16 03:08:50,912","2022-06-16 03:08:51,390"
"productHolon[736]",21,"2022-06-16 03:08:28,300","2022-06-16 03:08:49,224","serv1","transport",false,"2022-06-16 03:08:49,215","2022-06-16 03:08:50,094","rht-007","2022-06-16 03:08:50,449","2022-06-16 03:08:51,009","rhm-010","2022-06-16 03:08:51,837","2022-06-16 03:08:52,303"
"productHolon[2674]",184,"2022-06-16 03:08:35,712","2022-06-16 03:08:48,586","serv1","transport",false,"2022-06-16 03:08:48,550","2022-06-16 03:08:49,083","rht-009","2022-06-16 03:08:49,886","2022-06-16 03:08:50,105","rhm-008","2022-06-16 03:08:51,837","2022-06-16 03:08:52,304"
"productHolon[1852]",251,"2022-06-16 03:08:47,541","2022-06-16 03:08:49,002","serv3","transport",false,"2022-06-16 03:08:48,718","2022-06-16 03:08:50,659","rht-009","2022-06-16 03:08:51,290","2022-06-16 03:08:51,548","rhm-006","2022-06-16 03:08:52,063","2022-06-16 03:08:52,335"
"productHolon[929]",50,"2022-06-16 03:08:29,554","2022-06-16 03:08:49,617","serv1","transport",false,"2022-06-16 03:08:49,399","2022-06-16 03:08:50,110","rht-008","2022-06-16 03:08:50,628","2022-06-16 03:08:51,009","rhm-009","2022-06-16 03:08:52,125","2022-06-16 03:08:52,374"
"productHolon[2039]",252,"2022-06-16 03:08:47,546","2022-06-16 03:08:48,366","serv3","transport",false,"2022-06-16 03:08:48,302","2022-06-16 03:08:50,410","rht-006","2022-06-16 03:08:50,978","2022-06-16 03:08:51,390","rhm-010","2022-06-16 03:08:53,065","2022-06-16 03:08:53,570"
"productHolon[576]",265,"2022-06-16 03:08:51,393","2022-06-16 03:08:52,029","serv3","transport",false,"2022-06-16 03:08:51,901","2022-06-16 03:08:52,165","rht-007","2022-06-16 03:08:52,343","2022-06-16 03:08:52,484","rhm-009","2022-06-16 03:08:53,304","2022-06-16 03:08:53,570"
"productHolon[641]",15,"2022-06-16 03:08:28,241","2022-06-16 03:08:50,917","serv1","transport",false,"2022-06-16 03:08:50,737","2022-06-16 03:08:52,206","rht-009","2022-06-16 03:08:52,818","2022-06-16 03:08:53,026","rhm-006","2022-06-16 03:08:53,304","2022-06-16 03:08:53,602"
"productHolon[2548]",241,"2022-06-16 03:08:44,361","2022-06-16 03:08:51,993","serv2","transport",false,"2022-06-16 03:08:51,828","2022-06-16 03:08:52,378","rht-010","2022-06-16 03:08:52,651","2022-06-16 03:08:53,125","rhm-007","2022-06-16 03:08:53,884","2022-06-16 03:08:54,190"
"productHolon[1390]",262,"2022-06-16 03:08:50,522","2022-06-16 03:08:51,399","serv2","transport",false,"2022-06-16 03:08:51,191","2022-06-16 03:08:51,405","rht-008","2022-06-16 03:08:51,902","2022-06-16 03:08:52,484","rhm-010","2022-06-16 03:08:54,355","2022-06-16 03:08:54,787"
"productHolon[1263]",261,"2022-06-16 03:08:50,511","2022-06-16 03:08:51,010","serv3","transport",false,"2022-06-16 03:08:50,566","2022-06-16 03:08:53,206","rht-009","2022-06-16 03:08:53,725","2022-06-16 03:08:54,317","rhm-008","2022-06-16 03:08:54,500","2022-06-16 03:08:54,787"
"productHolon[1220]",71,"2022-06-16 03:08:30,586","2022-06-16 03:08:52,754","serv1","transport",false,"2022-06-16 03:08:52,687","2022-06-16 03:08:52,928","rht-007","2022-06-16 03:08:53,273","2022-06-16 03:08:53,607","rhm-009","2022-06-16 03:08:54,356","2022-06-16 03:08:54,787"
"productHolon[1187]",264,"2022-06-16 03:08:51,196","2022-06-16 03:08:51,396","serv3","transport",false,"2022-06-16 03:08:51,258","2022-06-16 03:08:52,235","rht-006","2022-06-16 03:08:52,818","2022-06-16 03:08:53,026","rhm-007","2022-06-16 03:08:54,865","2022-06-16 03:08:55,144"
"productHolon[1313]",258,"2022-06-16 03:08:49,258","2022-06-16 03:08:51,781","serv2","transport",false,"2022-06-16 03:08:51,554","2022-06-16 03:08:53,570","rht-006","2022-06-16 03:08:54,121","2022-06-16 03:08:54,790","rhm-006","2022-06-16 03:08:55,111","2022-06-16 03:08:55,604"
"productHolon[806]",175,"2022-06-16 03:08:35,326","2022-06-16 03:08:52,652","serv1","transport",false,"2022-06-16 03:08:52,595","2022-06-16 03:08:52,929","rht-008","2022-06-16 03:08:53,273","2022-06-16 03:08:53,607","rhm-010","2022-06-16 03:08:55,470","2022-06-16 03:08:55,936"
"productHolon[2688]",242,"2022-06-16 03:08:44,713","2022-06-16 03:08:50,696","serv2","transport",false,"2022-06-16 03:08:50,627","2022-06-16 03:08:51,120","rht-010","2022-06-16 03:08:51,680","2022-06-16 03:08:52,202","rhm-009","2022-06-16 03:08:55,804","2022-06-16 03:08:56,392"
"productHolon[2449]",139,"2022-06-16 03:08:33,512","2022-06-16 03:08:54,184","serv1","transport",false,"2022-06-16 03:08:54,118","2022-06-16 03:08:54,756","rht-009","2022-06-16 03:08:55,400","2022-06-16 03:08:55,469","rhm-006","2022-06-16 03:08:56,390","2022-06-16 03:08:56,612"
"productHolon[819]",247,"2022-06-16 03:08:46,092","2022-06-16 03:08:51,486","serv2","transport",false,"2022-06-16 03:08:51,403","2022-06-16 03:08:53,530","rht-010","2022-06-16 03:08:54,253","2022-06-16 03:08:54,790","rhm-008","2022-06-16 03:08:56,209","2022-06-16 03:08:56,612"
"productHolon[2497]",257,"2022-06-16 03:08:49,119","2022-06-16 03:08:54,687","serv2","transport",false,"2022-06-16 03:08:54,501","2022-06-16 03:08:54,903","rht-007","2022-06-16 03:08:55,399","2022-06-16 03:08:55,606","rhm-007","2022-06-16 03:08:56,390","2022-06-16 03:08:56,724"
"productHolon[1220]",277,"2022-06-16 03:08:55,179","2022-06-16 03:08:55,185","serv2","transport",false,"2022-06-16 03:08:55,180","2022-06-16 03:08:55,401","rht-010","2022-06-16 03:08:55,905","2022-06-16 03:08:56,345","rhm-010","2022-06-16 03:08:56,561","2022-06-16 03:08:56,870"
"productHolon[1067]",77,"2022-06-16 03:08:30,991","2022-06-16 03:08:52,649","serv1","transport",false,"2022-06-16 03:08:52,609","2022-06-16 03:08:53,995","rht-007","2022-06-16 03:08:54,254","2022-06-16 03:08:54,791","rhm-008","2022-06-16 03:08:57,354","2022-06-16 03:08:57,582"
