"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1553]",115,"2022-06-16 19:51:28,185","2022-06-16 19:51:34,762","serv2","transport",false,"2022-06-16 19:51:34,567","2022-06-16 19:51:35,910","rht-004","2022-06-16 19:51:36,074","2022-06-16 19:51:36,587","rhm-018","2022-06-16 19:51:37,239","2022-06-16 19:51:37,761"
"productHolon[1476]",135,"2022-06-16 19:51:33,946","2022-06-16 19:51:36,370","serv2","transport",false,"2022-06-16 19:51:36,198","2022-06-16 19:51:36,393","rht-008","2022-06-16 19:51:36,593","2022-06-16 19:51:37,344","rhm-004","2022-06-16 19:51:37,914","2022-06-16 19:51:38,143"
"productHolon[2357]",80,"2022-06-16 19:51:24,222","2022-06-16 19:51:34,103","serv2","transport",false,"2022-06-16 19:51:33,836","2022-06-16 19:51:34,201","rht-002","2022-06-16 19:51:34,853","2022-06-16 19:51:36,126","rhm-007","2022-06-16 19:51:37,053","2022-06-16 19:51:38,144"
"productHolon[1935]",111,"2022-06-16 19:51:27,264","2022-06-16 19:51:34,011","serv2","transport",false,"2022-06-16 19:51:31,761","2022-06-16 19:51:34,669","rht-007","2022-06-16 19:51:36,203","2022-06-16 19:51:36,504","rhm-019","2022-06-16 19:51:37,492","2022-06-16 19:51:38,149"
"productHolon[1140]",74,"2022-06-16 19:51:23,761","2022-06-16 19:51:36,130","serv2","transport",false,"2022-06-16 19:51:23,999","2022-06-16 19:51:36,198","rht-009","2022-06-16 19:51:37,117","2022-06-16 19:51:37,662","rhm-013","2022-06-16 19:51:38,534","2022-06-16 19:51:38,996"
"productHolon[487]",15,"2022-06-16 19:51:19,146","2022-06-16 19:51:34,795","serv2","transport",false,"2022-06-16 19:51:23,664","2022-06-16 19:51:35,984","rht-001","2022-06-16 19:51:36,922","2022-06-16 19:51:37,345","rhm-006","2022-06-16 19:51:38,534","2022-06-16 19:51:38,997"
"productHolon[557]",18,"2022-06-16 19:51:19,300","2022-06-16 19:51:34,537","serv2","transport",false,"2022-06-16 19:51:23,662","2022-06-16 19:51:35,992","rht-006","2022-06-16 19:51:37,149","2022-06-16 19:51:37,754","rhm-002","2022-06-16 19:51:38,534","2022-06-16 19:51:39,444"
"productHolon[2114]",108,"2022-06-16 19:51:27,008","2022-06-16 19:51:34,434","serv2","transport",false,"2022-06-16 19:51:34,165","2022-06-16 19:51:36,097","rht-005","2022-06-16 19:51:37,144","2022-06-16 19:51:37,662","rhm-003","2022-06-16 19:51:38,928","2022-06-16 19:51:39,445"
"productHolon[208]",128,"2022-06-16 19:51:32,326","2022-06-16 19:51:36,350","serv2","transport",false,"2022-06-16 19:51:36,128","2022-06-16 19:51:36,854","rht-002","2022-06-16 19:51:37,571","2022-06-16 19:51:38,203","rhm-020","2022-06-16 19:51:39,380","2022-06-16 19:51:39,712"
"productHolon[1047]",46,"2022-06-16 19:51:21,856","2022-06-16 19:51:36,585","serv2","transport",false,"2022-06-16 19:51:23,667","2022-06-16 19:51:37,152","rht-003","2022-06-16 19:51:37,572","2022-06-16 19:51:38,155","rhm-008","2022-06-16 19:51:39,326","2022-06-16 19:51:39,790"
"productHolon[856]",42,"2022-06-16 19:51:21,548","2022-06-16 19:51:35,882","serv2","transport",false,"2022-06-16 19:51:23,657","2022-06-16 19:51:36,560","rht-010","2022-06-16 19:51:37,634","2022-06-16 19:51:38,154","rhm-012","2022-06-16 19:51:39,325","2022-06-16 19:51:40,138"
"productHolon[2086]",112,"2022-06-16 19:51:27,401","2022-06-16 19:51:37,211","serv2","transport",false,"2022-06-16 19:51:36,657","2022-06-16 19:51:37,766","rht-004","2022-06-16 19:51:38,381","2022-06-16 19:51:38,990","rhm-005","2022-06-16 19:51:39,824","2022-06-16 19:51:40,570"
"productHolon[1067]",106,"2022-06-16 19:51:26,912","2022-06-16 19:51:36,619","serv2","transport",false,"2022-06-16 19:51:36,533","2022-06-16 19:51:38,056","rht-007","2022-06-16 19:51:38,558","2022-06-16 19:51:39,325","rhm-001","2022-06-16 19:51:40,371","2022-06-16 19:51:40,752"
"productHolon[1548]",97,"2022-06-16 19:51:25,936","2022-06-16 19:51:36,923","serv2","transport",false,"2022-06-16 19:51:36,647","2022-06-16 19:51:38,320","rht-008","2022-06-16 19:51:39,279","2022-06-16 19:51:39,324","rhm-011","2022-06-16 19:51:40,402","2022-06-16 19:51:40,882"
